"","id_user","name_user","review_count_user","average_stars_user","votes_funny_user","votes_cool_user","votes_useful_user"
"33720","VfqXp2gulTGbq5ENwbKUCQ","Jim","6","4.8","0","1","1"
"33721","DPo1uZzvRBUnMJnA6XMcLw","Allen","15","4.07","2","5","8"
"33722","fdqb6ULnmD5pRL4qNdSv4g","Lina","1","5","0","0","0"
"33723","vx5juqm75ALqUozvOU5HWg","Heath","11","4.5","2","13","15"
"33724","3VgHutPPmF3TbWwIzlSNCA","Khi","18","4.39","24","37","38"
"33725","LoSifdxmrOj-a8xcDrRJDw","Nettie","16","4.12","2","2","10"
"33726","6QDB2jfqHmpjjWSrH9gaFA","Hope","4","2.75","1","0","7"
"33727","jVNpBd3oF5Tch8O74BkEDw","David","3","3","0","0","11"
"33728","ydiDCiwIaYlYmOdUAuthSQ","Perry","18","3.61","3","4","12"
"33729","uKI5GkgKFNMpk1lILNjWHA","John","7","3.86","1","2","1"
"33730","wGpqUa2c2D2Zn2Lg00CC9Q","Michelle","7","4.14","0","0","0"
"33731","npOswlvP8Rz82d-dfy53-g","Ryan","42","3.95","32","72","97"
"33732","xeT0Xl-w7XQRhNeSU0o4vg","Scott","3","1.5","0","1","3"
"33733","CSod4BuouFwoeBN8brOVFQ","Christina","1","4","1","3","5"
"33734","5sfbePJpFwPqdmieA2R6wA","Joey","1","4","1","1","1"
"33735","VBUl7VZXBaymJeYLumNwnw","Shannon","160","4.53","62","57","119"
"33736","9IsbfkHrNrEynqYt7BUfYQ","Jeannette","2","1","0","0","1"
"33737","Omurk9ztoXQNZyHjVeXIOg","sonia","78","2.99","43","26","55"
"33738","WCTef_98bneZmqdwUvIf8A","Scott","1","5","0","1","1"
"33739","zsQOrwsuWiAyjYuirobe-w","Thomas","7","4.29","0","2","9"
"33740","B74rUXUNO4YYfmGVG-EkEw","Pam","6","3","0","3","21"
"33741","GTEMileSlrSCcNb2y_T5xA","david","2","5","0","1","1"
"33742","28EVhAJprncQ71F51x_tKw","C","59","3.97","4","9","12"
"33743","xxAWAPJLiFxWINdKLVrUvg","Nate","3","4.67","0","0","1"
"33744","3WNOVNlsAqHodHv8pGS-kA","Mia","36","4.36","1","7","20"
"33745","s0G1fDNhxnBKKEKxiSaFlg","Nicki","1","2","1","0","2"
"33746","28i9BnGOUpL4z4HJC18gfg","Julie","24","3.21","8","2","41"
"33747","KVKA2Ac_-T8oStnnzIwmdQ","Don","5","4","0","2","6"
"33748","vVTLK7qmqN7vVlKbJKqG1Q","Rachele","18","3.94","3","8","19"
"33749","aITqTwpbGW9_NEee6BO9Rw","Ashley","2","3","0","0","3"
"33750","q5nFaw9isjD_01PpVAR7hg","Mike","478","3.23","93","93","270"
"33751","SVUSqOa5zeHDf9qDUZND9Q","Connie","4","2","0","0","0"
"33752","C_E6wx5yiQw93rXUjwHMqA","Annmarie","6","4.6","0","1","2"
"33753","yhvPWDyzC5F03wG_px5uIw","James","2","1","0","0","2"
"33754","9VWEU3Gybq51a8Hvszphmw","Nick","23","4","3","14","21"
"33755","UeLjyaAwAJV7Ac7pjbVv6w","Alexandra","24","3.54","29","22","52"
"33756","cMKSCwNvOW60WlAkHvwiAw","Christie","9","2.86","0","0","3"
"33757","ZyO8q4e5y_kNhEe4uVO-wA","Dana","2","5","0","0","1"
"33758","jx-zib1YXF77fv9q2m1r5A","D","7","3.43","6","5","21"
"33759","stC4ENxqdzYPBo7-vGPAXQ","Darren","4","5","0","1","2"
"33760","lwD43kORKSAir3FK1WuVgA","Jonathan","9","4.11","2","1","3"
"33761","IGAhl3Xd10_Ou549a1E-uQ","Jay","10","3.56","0","0","8"
"33762","wAOi_QXykJUnuxGBQGwJyw","Lauren","1","3","0","0","0"
"33763","kynE_Zx7kx-UnKSSdItuSQ","Chris","16","3.25","0","3","31"
"33764","2aIUCIqrfGQIc2VA6Godrg","Sharon","1","5","0","0","0"
"33765","74MN4NWtem-D8vwRuPItHQ","Robert","4","1.5","0","0","2"
"33766","oMDSmhe72hjxoR3EAj6sXQ","Jalayne","39","4","4","9","37"
"33767","ZrShuC2vpfx5m7JQAFh34A","Eve","5","4.25","0","2","2"
"33768","z1euOuM11t7PGzsKFNojqg","valorie","10","4.33","2","1","4"
"33769","1v5esjekcOJ5JoSGh5_kqg","Derrick","10","3.8","1","1","4"
"33770","RGc034CUBy93RE4qXQ1Scg","Cori","117","4.31","35","53","80"
"33771","pI6PxvGyrqrHGO6KFl63bQ","Rosa","30","4.2","4","8","23"
"33772","Qzn8YChYM6AG4dizFlnW5w","Vincent","3","4.67","1","3","7"
"33773","TtgWLUjFsWOMzENxS-gZGQ","Happy","130","3","22","48","109"
"33774","sDicKzDigarYqWHgHyNk9Q","Jadie","2","5","0","0","3"
"33775","HnBgEYHsGQaL5Q1p-fIefA","Leilani","34","3.68","7","14","25"
"33776","b2GXDZPW_eppSQfDarDNHg","Erica","398","3.58","789","1208","1586"
"33777","OwVB3YzcYeTRV09tpNDBSA","MICHAEL","16","4.25","2","5","12"
"33778","8RU-e0hOLVKpKmHqFpn4PQ","Paul","8","4.12","0","3","1"
"33779","IjIaGQ79Y09Z3Fvi7KT9qA","Stephanie","8","3.38","1","2","6"
"33780","ZP2mRkHTGpXJh7uqNnAmeA","Meagan","2","1","3","1","6"
"33781","yxxQL1UGNzApM65DAOCbQA","Sambo","14","3.5","1","0","7"
"33782","f4CExFYr3GTMSBD4BccDQw","Ashlie","21","3.57","17","20","28"
"33783","08PXVzu6ysM93s-HaUPOIQ","Russ","10","2.9","0","2","6"
"33784","2OOhW2_nM-RNVRg1aesL6g","Rick","5","3.8","0","0","2"
"33785","MfoPi7YmpPyB3hUvQZ-zhw","Chadd","5","4.4","1","1","4"
"33786","JNNFOZLknRfUum9-qKkQoQ","Shamus","4","3.5","0","0","0"
"33787","00X2_x8_bAdMrpRge5Jx5Q","Felicia","234","3.82","215","196","373"
"33788","Pf4lpXyiu32tmUc5esfyCg","Girish","2","4","1","1","1"
"33789","9RnATpzQh4W4ouNZoCV9Hg","Daniel","753","3.76","470","647","977"
"33790","zQ4T5h6lyDWF7EECaE31lw","Donn","1","5","0","0","2"
"33791","y4Y9g7M4uzWb9vJGcjvafw","Nina","2","3","4","0","9"
"33792","R2v0sYDFRv7pFCcMcR3Pgg","Luis","6","3.33","2","3","4"
"33793","xnHHPouPk7yxyWeKhedJ_A","Don","3","5","0","0","0"
"33794","r3E9YkOoWpnYXJfxPkGZLA","Jen","5","4.2","1","1","4"
"33795","e-CToJRY2kiA43gDW6Te6w","Brad","376","3.35","1733","1469","1838"
"33796","g3ax5mZHdDeZlEOLqi77sQ","Spencer","5","4.2","1","2","7"
"33797","U7MnQNM-oYiiKCDF_yZdrA","Brandi","3","5","0","1","9"
"33798","JNfR68wvXOCt0Toy9OBfDg","Crystal","24","2.83","17","15","58"
"33799","_XaulsDbn5ZGrNHG1NT5ug","Jacqui","7","5","0","2","5"
"33800","9QJ1XfS6ens106WI-PNBYw","Bjorn","11","3.9","0","2","5"
"33801","YweXL7KPvt0sCc0kdheXqg","ikoi","143","4.1","412","449","535"
"33802","wDUbbcgwGMM4Bqe6l9zugQ","Michael","23","2.95","2","0","5"
"33803","xV2exWORSz6egW9Lbwb8SQ","Keith","3","3.67","0","0","3"
"33804","di-TbkFNH9_-4gy6ZgVaCQ","Khalid","8","3.88","2","1","0"
"33805","a8vhLZ-P_kE_qFNYvBI_9w","Jaime","2","5","0","0","0"
"33806","ebA-xnvz4iOmPbblJJmvog","chase","4","2.67","1","1","2"
"33807","snBHXvENp0MNfw4wuEbtIg","Butterfly","28","3.43","11","11","75"
"33808","w4v7kXNFFuzn9B3Wo0xpyA","R-unit","12","3.73","10","3","28"
"33809","Je0kWpzS4XKfowdU_j86RA","Marc","34","3.22","5","4","20"
"33810","PjgfHTbrfF_yBlKrm6r2fQ","Morin","141","3.61","41","36","85"
"33811","8si1MT348c-rNZYDWCJvzQ","Tracy","6","3.5","0","0","5"
"33812","xUmeymolHVdc_C1smjybiA","erica","1","5","0","0","0"
"33813","uyigMABSmpNxVpmRqEGB3g","Jamie","4","4","1","0","5"
"33814","x9xzdHP8Iz3WOszjK82p4Q","Julie","3","5","0","0","0"
"33815","EXazs8tdrCNEvFbaL0EnGA","Cheryl","4","4.5","3","1","3"
"33816","3vML-LnH0dIyHCrqF5xEYw","Jenifer","73","3.71","17","27","71"
"33817","KAUdIIWMq7azqjDY8RnQ7g","Kyle","18","3.33","36","10","47"
"33818","8mob-mY9JaKyZG5xiBySXQ","Allison","1","4","0","0","1"
"33819","CBkemQBROw_juNAw-g3C8g","Deb","10","3.38","2","2","3"
"33820","9NB7MaobkPKy9D3vZSQ0-Q","Leo","9","4.11","1","2","5"
"33821","2d0GeK8MLvuUjy9VVaBRMw","Cynthia","1","5","0","0","1"
"33822","UTnowfgFWMZxgnS44H5Q2A","ZenRider","18","3.83","6","11","35"
"33823","X-8Y1lIzM6acMxkp5Tnihg","Nicole","122","3.53","208","319","527"
"33824","TTjO2JhQnEs44Mxp2WnDcw","Scott","9","4.22","2","1","5"
"33825","43IOJbzc8ob8Jqnqc8761A","Shell","1","1","0","0","0"
"33826","6fQc4fxb9tE7397B-AS_Og","Tim","6","4.4","2","6","5"
"33827","iI7NSXGiUoY9sPdAUE8J0w","Becca","28","3.82","2","6","28"
"33828","dKx6EdEQZ3-ngWOTd0AFpA","Alice","92","3.75","7","20","53"
"33829","UaA9YZn7IFdFoAS-xJBWtg","Miriam","31","3.77","12","10","56"
"33830","5NBfGAG_pMkj2SRN-rxKhg","C","28","3.57","0","3","9"
"33831","okIKbimX580o8xdtpC1Ypw","Kevin","2","5","0","0","1"
"33832","GomNQYbykkF18t05qH4HCg","Lauren","1","4","0","0","1"
"33833","BGxSbudgPPiW6f7JGhcolA","christine","12","4.08","1","1","6"
"33834","Ixq_feoJpn3aua9j6PLITg","erika","16","4.27","1","14","28"
"33835","G-Jl2Kk_J9qSS9eZc0jWxA","Ken","4","4","1","1","3"
"33836","--65q1FpAL_UQtVZ2PTGew","Nader","187","4.16","396","541","733"
"33837","86B_m_h7V3Sxs_BIk9qs0w","Christy","1","4","0","0","1"
"33838","63vtgeWzXBcZGFT5esBubA","Chris","1","5","0","0","1"
"33839","crpuBf9sv2w2gI963bw_xQ","Jenn","1","5","0","0","0"
"33840","JffajLV-Dnn-eGYgdXDxFg","Amy","539","3.92","1233","1875","2452"
"33841","PXmK6K4HT_YxbQVg1wCxlw","Art","3","5","0","0","1"
"33842","NPuSbODFKilOljfVuBW0ww","Dan","12","4.5","15","7","23"
"33843","Uws2L6ixfQvW_43WdI8OQg","Rick","3","2.67","0","0","7"
"33844","8DTXgLtBBTA5pTe1J6b4wQ","vanessa","1","2","0","0","0"
"33845","jer3FVxRRuCLLQowhLpcag","Marcus","4","3","1","0","5"
"33846","yHfpNY57NXUZjEtHMrggjA","Jeanna","3","3.67","2","0","6"
"33847","Zey6jVaA9XUV_G5HJCHcug","Michael","13","3.69","1","4","15"
"33848","ikIHGkY3QRTYJaDTtafTbA","Lauren","3","3","0","0","1"
"33849","KOqK-DpU0qYYgA6IPjj-sg","John","2","5","0","0","0"
"33850","LFgPOODGUJj7oet8cTpWVQ","Kevin","6","4","0","1","1"
"33851","XiV696C2EHJ2kLwr5miHlw","Natasha","12","4.58","18","16","26"
"33852","_Ne1ZIVsyjAM1xnUE9J9Dw","Greg","9","3.33","4","2","7"
"33853","n0ZxmEmi6TrKO4RKfnqiRg","Barbara","1","4","0","0","0"
"33854","YsVbTfKw8pi5Iz9xu8a48g","Yvette","5","4.67","1","1","3"
"33855","TlYkXtI5D9tT0aTFdXZyYg","neal","17","2.94","1","4","17"
"33856","7f-Qyv-7x_AJ9a6dj9osIQ","Ron","16","4.06","1","3","9"
"33857","nf9kn-G0TG_1VZvMz6Syfw","Patrick","4","3.75","2","1","11"
"33858","iamwvKvOfqPGnN4H_fpkZg","Sylvia","1","5","1","0","1"
"33859","ADRfwL2wfMRHH5ckT6reuQ","tarun","7","2.71","2","2","17"
"33860","hJBOxmNREXmMGTfXgMcGug","Derek","34","3.68","4","7","18"
"33861","eTkMqNhMFuSns_t4b89n0Q","Analydia","2","4","0","0","1"
"33862","ylyVSS7H5NJPpu90swck3A","Rosa","4","4","0","1","5"
"33863","sySM46Sb4V5e4tFcKopnfw","Scott","3","2.67","0","0","3"
"33864","sa9XyMnSrXHTNpvZ9IHy3w","Jenna","14","2.86","18","2","26"
"33865","HpHIRyT6jL2eY46FGDfxvg","Lorelyn","27","3.35","3","1","11"
"33866","-T9QCgvsmLhO7Y6_yFUcyQ","Jessica","23","4","23","21","88"
"33867","iLRTCJwjA6MbT8qB1QYzcA","Christy","5","2.8","2","0","7"
"33868","iOaMHaTgAycUJ-c_DR0QpQ","Nathan","1","1","0","0","1"
"33869","4WUVkUDoAZXuOtR-MCEVLQ","Benjamin","46","4.14","8","8","11"
"33870","ME9eShae50xazlGAVRRxgg","prashanth","20","3.95","2","5","6"
"33871","gY_6lHZroyMj5V3KMTRPuw","Mistey","1","5","0","0","0"
"33872","PIz2I-vEdCkAXSrKKFU5ZA","Kenneth","38","3.71","1","9","34"
"33873","oD0OOEP56ZPSMzHeYGgfsQ","Mandy","5","4.2","0","5","6"
"33874","27XgbhnPUPiNFF-wnovvsg","April","2","5","0","0","2"
"33875","hF9UE5lTWdWo_naPEzdm7A","Christine","25","3.36","7","2","14"
"33876","CjPpYjWMuBtat1tC2uunQw","Sean","17","3.06","4","3","10"
"33877","qBEG1FsU8b5-_6lxirZIWg","J","24","3.65","1","6","11"
"33878","Z0nf9DUMeCJkT-r0BCc57Q","Charity","1","5","0","1","3"
"33879","riPKVhNlYjIriwI4MptQjQ","Tito","4","4.5","1","1","2"
"33880","FpTixxnbhh94ZJlIJh6yQA","GB","11","4.55","1","3","4"
"33881","E4HbTIHd9PVjUnEKpysaLw","Melanie","75","3.87","12","18","59"
"33882","dQO0tQISZyb9L4d5ASnXyQ","Joel","215","3.52","1201","1526","2305"
"33883","DG8F7So24DWKT7oZuwks-Q","Wendy","13","4.77","2","3","6"
"33884","aV1XxfRJg9knqaDkG59s9w","Mark","13","4.15","0","1","5"
"33885","zGaF3xcbDWnuMisgIy9g6Q","Aaron","5","4","1","0","6"
"33886","fG7cCcgcOJ6YNl-6s5n1dw","Josh","4","3.33","0","0","0"
"33887","4iTGFh4PV7HjcsDWRrp8Cw","Michael","48","3.75","25","41","56"
"33888","IjJeMuZutDBNzrqr7xLewA","Lindsey","9","4","21","32","34"
"33889","0tWhbLqu9qtNNTnv3aPo3A","Rachel","5","1.25","0","2","4"
"33890","pWVPpxm3TMVn7lQ49XiXpA","Margo","1","2","0","0","0"
"33891","djTvdBP5bi3ed1GKZOkWeA","Scott","11","4.18","2","4","12"
"33892","9z4sGAL1hu9rLJhcFZR8ng","Roxy","21","3.71","3","5","12"
"33893","eBe8C0HPxxwig5SBsaTGrw","Jenn","7","4.29","0","0","5"
"33894","bveQ0KZMNXSXgDhr410KbA","Kennedy","3","4.67","1","0","0"
"33895","KxKz2izVEGz5aRptAGj28g","Amit","172","3.46","11","12","41"
"33896","qDOOIKSP98Lj3UVN6Jo7_w","Ana","1","1","1","1","2"
"33897","atGMs2cdm5kzM2dFmSHtrg","Joseph","31","4.06","1","3","14"
"33898","oqM1HXSNKy7yUrajs244ew","Shanyn","1","1","0","0","0"
"33899","eCWIfLa7Y3FxOMyr_kXlcA","Joe","2","3","0","0","1"
"33900","Jl6khzo-0T3FxFdJiulAYQ","J","13","2.33","4","2","16"
"33901","uZlr6nEF8iz4hdgTRn1PyA","Lauren","2","4","1","0","2"
"33902","hj6Opr81G2zabUl8fhdCVA","regan","2","3","0","0","0"
"33903","WZgoM8UuzxjZf1AaWx3qZQ","sarah","548","3.82","1574","2256","2923"
"33904","68fOTm38WQjjrMc3aQijMQ","Ray Ray","3","2.33","3","0","2"
"33905","MRrrOvAdihfnsaHdNBb_cw","ashley","5","4.4","2","0","6"
"33906","izOUjRwXReNSYtIl_AUR9w","Andrew","39","4.03","25","29","68"
"33907","ztXC_AOnF3UWJ4BHHexnfw","Jenn","3","3.67","1","1","2"
"33908","W3rqMZ3YmATkgYx7CINeJQ","Ron","1","5","1","0","0"
"33909","jXp0eFDh_LNO8JfcGlV3pw","Shakira","138","4.22","24","62","167"
"33910","KBMwyfFmOXyUxV8spcy6tA","Sylvia","2","4.5","0","0","0"
"33911","2hMq0nvojjcSGqBROrxx9Q","nadelle","2","4.5","0","0","1"
"33912","nglWChGw51YZTYIIHg6ShQ","Joshua","3","4","1","1","1"
"33913","rMKyAo4JQ41cLFWjV7q_1A","Brandi","1","2","0","0","1"
"33914","WK2Jh-uBmeqH7oI9IxfSHA","Camilo","46","4.46","13","15","48"
"33915","gs3laoHnU2XZ9c78DR3QvA","Megan","1","5","0","0","0"
"33916","VfTJX-TmpaVXUSKKxx79UA","Gert","6","4.33","0","0","1"
"33917","euV25-L8vEjwuwA3qnno5w","Ben","3","5","1","0","1"
"33918","Gh1Yshb4mTh6bm6NTtlgRQ","Tammy","2","4","0","0","1"
"33919","ICdzC-cdKEHnYZwMLT1btw","Dawn","6","4.67","1","2","4"
"33920","6IOzwzZpxrB5CA7WxDlOZg","C and J","4","4","1","1","4"
"33921","2zu4Dc1tTlL9opVu4DH6Uw","Becca","1","1","0","0","1"
"33922","0s__8hD0Y_JUp6obKz5hxg","Tom","3","2","1","0","2"
"33923","4OE4LgSGqo56D6n_4jWAEw","Sarah","3","2.33","0","1","8"
"33924","IlZM0BVbx0RH1Va8qM37bA","John","2","1.5","0","0","0"
"33925","u2t-YcnCrSc5MCeaSPX_zA","Abhinay","4","3.75","0","0","4"
"33926","hUkd8t8Zm0nuhVwuEu9XnQ","Andrea","11","2","6","5","14"
"33927","z77ENOCa0H4ABIDZMzNWoQ","dustin","2","5","0","0","0"
"33928","yZaTk4kf6ey6slQLTubnwg","Alina","1","5","0","3","4"
"33929","uHXLfh4_3FTyhFyeZ5In_Q","Mike","3","3.67","1","2","0"
"33930","U1d-ZsjdWRVzoWYXFA5ebQ","K","2","2.5","2","0","2"
"33931","IuDlUBJXfgPMYAy8OcB_RQ","Mary","51","3.9","33","73","136"
"33932","M-j04kcOanazSntBzoD3ng","Newly","72","3.46","14","21","63"
"33933","gzJpPaHN-NXBkAZcZri3hw","irene","22","3.64","8","5","32"
"33934","NVwCG_ag48_e80sXTyka9A","Robert","1","5","0","0","0"
"33935","3ZnCGqeaJP5VDXnx_roIXQ","Bad","34","3.18","11","5","17"
"33936","LuD_tkfvz2C-ATVZKIrOBA","chandni","11","3.73","4","3","18"
"33937","waxA8F5IsjCuukTt1vSdpQ","Annie","1","5","0","0","0"
"33938","Qo_0XgIean_3Egoh7twKdg","Steffanie","339","3.82","59","74","232"
"33939","apIx7x56AHxMO4_7ta0xew","Rick","7","3.5","2","1","3"
"33940","xLPWL-Cgd7jg1j05rJpq8Q","Abi","45","4.11","10","16","47"
"33941","lB_xm__S-tBF0SO0nDsiUA","Brad","8","4.14","0","0","0"
"33942","fDrV0w95wXGZLFTm0HpzOw","Omar","3","4.5","0","0","2"
"33943","jRHzU3h5aCkdjBVKQAn_7A","Carol","9","3.67","12","13","18"
"33944","1N3IoAoTIKNamQrhoVnLVg","Lisa","31","4.32","10","4","40"
"33945","HWPeDPx4MUsqdLkxscZCyg","A.J.","13","4.18","2","2","7"
"33946","-QwmhDWljbhTkwqNJkYkbg","Christy","1","5","1","1","2"
"33947","EBIpgIbxWe1zbihDDJR_DQ","Stephanie","7","2.71","6","4","13"
"33948","1R-XppdHQ0TtGq6E8oQVZA","Heath","10","4.56","0","2","2"
"33949","TL9T8dEh90KrX7q51oeylA","Marie","2","5","4","7","10"
"33950","hebXGQk5ggZSwTlUoEcTWQ","Michael","39","4.15","67","21","39"
"33951","YOQ_be_EtdKeEmSzVUy-0Q","Erika","2","3","1","0","0"
"33952","AvjnPmsfQWsUFJ4-M9wI1A","J","1","5","0","0","0"
"33953","z8CbkcpGgHoytfkkPTPfeg","Michael","17","3.47","4","4","18"
"33954","f9bMk77UZ9NCfk-_k_G8ZQ","Natl'","1","1","0","0","1"
"33955","8XyuErbyrjKUJ9VDa0guJQ","Jennifer","160","3.62","68","99","146"
"33956","0kQFNuvMFbhiN9WhXmfTTA","Liza","3","4.33","0","1","0"
"33957","va0EeMCoAJkXtnT_MHyRhg","Juliet","1","4","0","0","1"
"33958","DJpQN6kSXoea57RRhlZ24A","Brad","7","2.86","4","1","2"
"33959","ozaA-7o0mFPbA65AYhX-sA","doug","45","3.84","20","12","28"
"33960","gnllQ_hR_B_qzwJ4n7H_nQ","J","4","4","2","2","4"
"33961","6ZXiGoiTFl7l-bCAEfiLDA","Stephen","1","1","0","0","1"
"33962","oi66MwjUPUDGRE_xXTWWlg","Poppy","446","4.06","266","171","409"
"33963","FC4tcWBVH28z13nvrtAbyQ","Traci","4","4.25","10","12","17"
"33964","fW1RBWhhVrZ5t-TURpIvlA","Nancy","28","3.68","20","63","117"
"33965","W6aKYsNtTYNkPsAILQ8Q9A","N","151","3.97","17","35","119"
"33966","DVOIfMBg_95Oxx68OIxeDg","X","26","3.42","28","13","33"
"33967","VtQ2U09DHjoIbWkOcGnZ5Q","Katie","1","5","0","0","0"
"33968","5xTpPRRlY_BHTldYVIzTxw","Steve","8","3.5","0","0","3"
"33969","BQnbT04ArA2Yig0gm2aQtg","Chris","11","3","0","0","8"
"33970","NpCuMdSFQEsrNlyz4Rkhig","Rose","79","3.87","26","27","62"
"33971","eWVDEDkFn1FU5KwtuggYqQ","Josh","1","5","0","2","3"
"33972","ikmQZgwytCRastMAPjsthA","T","21","3.85","5","2","7"
"33973","tozZlMhBEZBXEQHyFuIO3A","Stephanie","8","3.29","7","2","9"
"33974","n7xJezjbA86Jc9wpTyGICg","Carl","3","5","0","0","2"
"33975","vM5NaRN1xkbjfm597Fm0OQ","Sue","20","3.25","11","13","30"
"33976","d1Kc4C4yylye3jM3RCEbAg","Bobby","8","3.38","4","1","7"
"33977","QSzbhLINnOVxYEVhuTituA","M","25","4.14","32","50","57"
"33978","kVKmor9xpK7x0CPiziYdcQ","S","1","4","0","0","0"
"33979","Bk_YETV7aBMa7aLcM0kYxg","Stuart","8","2.38","14","1","32"
"33980","4dLl6GDhs8hUk5VCRzjB0Q","Angel","1","5","0","0","0"
"33981","JbiivIfpNOf6-YpMAceZrw","Yep","13","3.33","5","4","23"
"33982","Z5Jttyg7ZpC-25p8lY_z1A","Jennifer","4","2","3","0","0"
"33983","q4jp1k8pheCrt9288XTDCA","Michael","9","4","1","1","8"
"33984","9wLYm4nSjz9746g2Rg18jw","Ben","1","5","0","0","0"
"33985","asT0ryEQOprbSj2KZaiOTg","Paul","4","5","2","2","4"
"33986","8hOQaZCppGg4yQng0eVLEQ","Yelp","5","4.8","0","0","2"
"33987","LyxdJESdPHfvCY_vSVuX9A","Jason","29","4.76","4","3","10"
"33988","Od5yn2M26nxN3wRE42qphQ","Chris","9","4.44","0","0","4"
"33989","bIerBrGrUy-8eq-lGdEYaQ","Albert","6","3.67","1","2","10"
"33990","wWTPOKaUgcB0z6uWZOqpLw","Barb","111","4.47","24","27","88"
"33991","CJuGFK5Qp-KUNgIZQNJx8Q","Katrina","3","2.33","0","0","1"
"33992","Cz9PmZl7YW70O2wdu_38ow","Jason","1","2","0","2","4"
"33993","lrCJCTGT1g9IFKzGaf1TDw","Jeff","1","1","0","0","0"
"33994","4FBdcfofBpGrMIdw4QmAbA","Kathleen","2","5","0","0","1"
"33995","rWAz-KTylKA6cfD9lEHPqQ","Toni","7","3.14","0","0","6"
"33996","68iM5g0tY6AYqRvk1jNx2Q","Matt","1","5","0","1","1"
"33997","IE8TN0Y4-H4cf9TM2f1oyQ","Barbara","435","3.58","682","662","755"
"33998","gwWEsyhOz3Ed95evHRAEwg","Debbra","12","3.75","1","0","11"
"33999","oASaTXSLIYXQUAev04ApKA","Chris","14","3.93","1","3","10"
"34000","L0bvyUzp9LAS4EC2jL_9aw","Gina","6","2.67","1","28","46"
"34001","jdoGEEy5s-5L1O_lNzEi2g","Dansworth","38","3.76","39","41","99"
"34002","Xmsgc-JdVEQoPQpJxarI2w","Michelle","3","3.67","1","0","1"
"34003","xmYcUgsqvQ2Zj6atwv0oDA","Terry","3","2.33","0","2","0"
"34004","HUHp3Xll6cJOXkiOxPMxTg","Veronica","15","4.53","0","5","4"
"34005","FfLGSodVZE3-g965yMMHiA","Monica","1","5","0","0","1"
"34006","qnj4hUBiIv1KfwRLs-4uBQ","Mel","9","3.88","1","2","9"
"34007","ToeeYjLBf95ep-buFiyMLg","Dan","3","4.33","0","2","2"
"34008","K5T9yaw-iOL_-RW5XVofMg","Sam","69","3.65","11","9","30"
"34009","milzi9DDC_g-GyVY_rLgTA","Anthony","2","3","0","0","0"
"34010","2-u_LB61y4IH9LQsivqVFQ","Ivan","11","4.45","1","4","6"
"34011","unr6akezKRlpKNdUhYOlIw","A","13","3.08","2","2","5"
"34012","dwEYcR1Lu9TCcL_QuM5tNQ","art","42","2.64","7","4","19"
"34013","DR8Kbm6sd97gTNhiwWwfFg","Lori","6","2.33","2","0","6"
"34014","D_gmBn1lhwyP6-oVpvccdA","Cory","1","2","0","0","4"
"34015","8Yg8el11sapGi13gM4NfTg","Joe","29","4.1","10","8","22"
"34016","I0lFGJvJu3qT2bESh1W5Kg","Daniel","3","3.67","0","2","4"
"34017","e9HWnHUYlt9758oileaISw","Geoff","45","3.71","15","21","52"
"34018","Q-Cj_5F6HiUYvXOuj6UJnA","alyce","2","1","0","0","0"
"34019","dLKxp_vq3Qv8xiyr3KsCyQ","Stefani","6","4.5","1","2","6"
"34020","VChMRGEsIC675BAjnzq4ZQ","Christina","59","3.17","13","14","53"
"34021","nm122Yxnetsdgk5mP7Vueg","Carla","1","5","0","0","0"
"34022","QRrjh29Y9KzVgmRhVZjs_Q","Mike","2","4.5","0","0","0"
"34023","lKyS8tAdwQJydFxU5DEqcw","Richelle","59","3.51","46","22","187"
"34024","iaaQiLLX08ECl9TfVaH5pg","Katrina","1","4","0","0","0"
"34025","3Zxx0ePwhDfg81Zuc0Ohow","Jen","3","4.67","0","0","6"
"34026","hNAtvYe9fBtjltgKrRSARw","John","20","4.4","0","5","22"
"34027","68cAcBB9MeZD9G-jWIi6Uw","Amanda","7","3.17","0","1","7"
"34028","9Z106oUlRm3dq9QrOQ5h4A","Greg","15","3.47","17","3","21"
"34029","FJkEBP0cAuVebbD7D70YpQ","barbara","1","5","0","0","0"
"34030","VUc5f-AmnzStV8Hdn541Hg","Michael","25","3.76","2","6","20"
"34031","6py4k4px7PjoSAaeFAOGFg","Jim Hyung","152","4.19","48","87","189"
"34032","Gt_ah4qdPL-j2k69yYgIrQ","Tracilynn","6","3","0","0","0"
"34033","OMMf75SzFScm_H4i77wi0w","Rachel","4","4","0","1","5"
"34034","DevOUUL0hiC5fpdnsoiAjQ","Tonya","17","3.47","1","7","14"
"34035","TaHBkYzzmhKxEZ0xJEauzA","Stephen","4","2.5","1","0","2"
"34036","0F9Tjaq41ymfwbzaIeeOYg","Brian","2","1","5","0","3"
"34037","bPI5LlcIG4UyHEkkjBy_rA","Clint","279","3.86","306","473","898"
"34038","wTaLcef5OidwcEzHiI4QYg","Euphoria","2","3","0","0","5"
"34039","19z2sZCwjNveJf6koqlplQ","Rachel","37","3.74","3","6","21"
"34040","2K3lSMLFIhbpdXUWAdgYHw","Ali","2","1","0","0","1"
"34041","b7xPsEPjvI-wX0IjRE61cA","Hannah","1","5","0","0","0"
"34042","uu9EO0z3UQHTK6f06QCAOw","Paul","341","3.83","405","640","887"
"34043","hnaKrN2Zw5TI5EVZm2lK1g","Laura","6","4","0","0","5"
